ShipmentKey,OrderKey,Courier,ShipmentStatus,DeliveryDays
791,24845,Ekart,Shipped,7
792,25447,DTDC,Packed,4
793,22002,DTDC,Packed,6
794,23348,BlueDart,Delivered,6
795,22431,BlueDart,Processing,4
796,23089,Delhivery,Shipped,6
797,22124,Delhivery,Delivered,3
798,20796,BlueDart,Packed,6
799,20877,BlueDart,Delivered,7
800,20332,Delhivery,Shipped,5
801,24379,BlueDart,Packed,1
802,25263,Delhivery,Packed,7
803,21244,Delhivery,Packed,7
804,20625,Ekart,Shipped,5
805,25430,Delhivery,Shipped,5
806,21259,DTDC,Delivered,4
807,24390,DTDC,Out for Delivery,3
808,20070,Delhivery,Delivered,1
809,24349,Ekart,Shipped,5
810,24402,Delhivery,Out for Delivery,3
811,22504,BlueDart,Processing,1
812,23181,BlueDart,Delivered,5
813,24079,DTDC,Delivered,4
814,22004,Ekart,Delivered,3
815,23177,DTDC,Shipped,7
816,23272,Ekart,Processing,5
817,23567,BlueDart,Packed,3
818,25395,BlueDart,Processing,5
819,21155,DTDC,Packed,2
820,20616,BlueDart,Packed,1
821,22504,Delhivery,Processing,3
822,21337,Ekart,Delivered,2
823,20924,Ekart,Out for Delivery,5
824,24656,Delhivery,Processing,4
825,25039,DTDC,Packed,7
826,23329,Ekart,Delivered,6
827,24316,Delhivery,Packed,5
828,25721,BlueDart,Processing,6
829,24502,Delhivery,Processing,2
830,23539,DTDC,Out for Delivery,1
831,25638,BlueDart,Processing,1
832,20045,Ekart,Packed,6
833,21322,Ekart,Packed,5
834,23245,BlueDart,Processing,1
835,22636,Delhivery,Shipped,7
836,21471,Ekart,Packed,5
837,21925,Delhivery,Shipped,5
838,25646,BlueDart,Out for Delivery,7
839,25046,BlueDart,Delivered,7
840,25010,Delhivery,Processing,4
841,23262,DTDC,Packed,7
842,23747,DTDC,Packed,7
843,21861,BlueDart,Delivered,2
844,24110,DTDC,Packed,2
845,23963,DTDC,Processing,5
846,22755,Delhivery,Delivered,7
847,23298,BlueDart,Out for Delivery,4
848,20859,BlueDart,Out for Delivery,5
849,22497,Delhivery,Processing,1
850,21556,BlueDart,Delivered,7
851,21285,BlueDart,Packed,6
852,24988,BlueDart,Processing,6
853,24429,BlueDart,Shipped,2
854,23778,Delhivery,Delivered,4
855,22666,Delhivery,Out for Delivery,4
856,24039,DTDC,Processing,6
857,20356,DTDC,Shipped,7
858,24768,BlueDart,Processing,6
859,24410,Delhivery,Shipped,2
860,20615,BlueDart,Out for Delivery,5
861,23643,DTDC,Processing,4
862,24122,Delhivery,Shipped,5
863,23433,BlueDart,Delivered,6
864,22449,Ekart,Out for Delivery,2
865,25535,Delhivery,Packed,6
866,23202,DTDC,Shipped,6
867,23271,DTDC,Packed,5
868,22900,Delhivery,Packed,3
869,23672,BlueDart,Shipped,5
870,24156,BlueDart,Shipped,3
871,21832,Ekart,Out for Delivery,6
872,25214,Delhivery,Out for Delivery,6
873,22441,BlueDart,Delivered,7
874,24980,Delhivery,Out for Delivery,3
875,25140,DTDC,Packed,7
876,25058,DTDC,Out for Delivery,5
877,22495,Delhivery,Out for Delivery,5
878,25069,DTDC,Out for Delivery,1
879,24608,Delhivery,Delivered,7
880,24877,DTDC,Shipped,6
881,25569,DTDC,Shipped,5
882,22884,Ekart,Out for Delivery,3
883,20617,BlueDart,Delivered,7
884,24130,Ekart,Processing,4
885,23786,BlueDart,Shipped,7
886,23755,Ekart,Packed,4
887,24764,Delhivery,Out for Delivery,3
888,24787,Delhivery,Shipped,3
889,22589,Delhivery,Delivered,2
890,25431,DTDC,Processing,3
891,21401,Delhivery,Processing,2
892,23265,BlueDart,Out for Delivery,1
893,23250,DTDC,Shipped,5
894,24931,Delhivery,Processing,7
895,24460,BlueDart,Shipped,5
896,22070,Ekart,Delivered,1
897,21815,Delhivery,Delivered,5
898,24696,BlueDart,Processing,3
899,23953,Ekart,Delivered,5
900,21942,DTDC,Shipped,7
901,20869,Ekart,Out for Delivery,7
902,21938,Delhivery,Packed,4
903,23036,Delhivery,Processing,1
904,21744,Delhivery,Shipped,6
905,23198,DTDC,Processing,5
906,24887,Ekart,Packed,1
907,22929,DTDC,Shipped,1
908,24571,Ekart,Delivered,2
909,23591,Ekart,Out for Delivery,4
910,24666,Delhivery,Delivered,7
911,23931,Delhivery,Processing,5
912,23868,BlueDart,Out for Delivery,6
913,20287,Delhivery,Processing,6
914,21672,DTDC,Shipped,6
915,21007,Delhivery,Packed,3
916,22422,Ekart,Shipped,2
917,24928,Delhivery,Out for Delivery,4
918,22247,Ekart,Out for Delivery,5
919,23284,Ekart,Packed,3
920,20317,DTDC,Packed,7
921,21033,Delhivery,Shipped,3
922,25008,DTDC,Out for Delivery,2
923,22584,DTDC,Packed,2
924,21482,Delhivery,Delivered,1
925,22718,BlueDart,Packed,6
926,25305,Ekart,Out for Delivery,7
927,20241,Ekart,Out for Delivery,3
928,23936,DTDC,Shipped,5
929,22364,Ekart,Shipped,5
930,21826,DTDC,Shipped,2
931,20790,BlueDart,Delivered,2
932,22561,Delhivery,Out for Delivery,7
933,20671,BlueDart,Shipped,3
934,25970,Ekart,Packed,1
935,21362,Delhivery,Processing,6
936,22041,DTDC,Packed,6
937,21515,Delhivery,Processing,6
938,23870,BlueDart,Packed,6
939,23796,DTDC,Packed,4
940,22218,BlueDart,Delivered,3
941,24553,Ekart,Shipped,5
942,22661,BlueDart,Packed,5
943,25478,Ekart,Packed,6
944,22837,BlueDart,Shipped,1
945,23327,Delhivery,Delivered,3
946,24008,Ekart,Delivered,1
947,23676,Delhivery,Processing,3
948,20428,Delhivery,Shipped,3
949,24910,Delhivery,Shipped,4
950,23721,Ekart,Shipped,4
951,21887,Ekart,Packed,3
952,21157,Ekart,Out for Delivery,7
953,24333,Ekart,Processing,7
954,23779,Delhivery,Shipped,5
955,22460,DTDC,Packed,3
956,22371,BlueDart,Processing,3
957,21896,DTDC,Delivered,5
958,20249,BlueDart,Packed,1
959,24341,BlueDart,Out for Delivery,1
960,20563,BlueDart,Packed,7
961,25279,BlueDart,Out for Delivery,1
962,24203,DTDC,Delivered,5
963,21435,Delhivery,Shipped,7
964,21427,DTDC,Delivered,4
965,21609,Delhivery,Shipped,7
966,24546,DTDC,Packed,3
967,25606,Delhivery,Shipped,2
968,21002,DTDC,Shipped,4
969,22677,BlueDart,Shipped,6
970,21855,DTDC,Delivered,1
971,20832,Delhivery,Shipped,4
972,25617,DTDC,Packed,3
973,22288,DTDC,Out for Delivery,1
974,23926,DTDC,Out for Delivery,2
975,24854,DTDC,Delivered,1
976,22543,BlueDart,Packed,7
977,23245,BlueDart,Delivered,5
978,24716,Ekart,Out for Delivery,6
979,23523,Ekart,Shipped,1
980,24994,Delhivery,Processing,1
981,20396,Ekart,Out for Delivery,2
982,24731,Delhivery,Delivered,2
983,25602,Ekart,Packed,1
984,25770,Delhivery,Delivered,5
985,23356,Ekart,Shipped,2
986,25330,Ekart,Out for Delivery,3
987,24216,Ekart,Delivered,7
988,25489,DTDC,Delivered,3
989,23589,BlueDart,Delivered,3
990,24017,Ekart,Delivered,3
991,24260,BlueDart,Delivered,6
992,20911,Delhivery,Packed,2
993,20586,DTDC,Delivered,4
994,25990,Delhivery,Packed,3
995,24333,BlueDart,Delivered,7
996,23702,Delhivery,Out for Delivery,1
997,22689,Ekart,Shipped,3
998,20811,Ekart,Packed,4
999,24067,BlueDart,Delivered,4
1000,24288,Delhivery,Processing,2
1001,25949,BlueDart,Processing,2
1002,24327,Ekart,Out for Delivery,7
1003,24394,Delhivery,Processing,5
1004,22014,DTDC,Delivered,1
1005,22254,Ekart,Delivered,1
1006,20186,BlueDart,Processing,4
1007,23834,Delhivery,Shipped,3
1008,21211,DTDC,Out for Delivery,5
1009,21702,BlueDart,Shipped,1
1010,25145,Ekart,Delivered,5
1011,20170,DTDC,Processing,7
1012,25480,Ekart,Packed,2
1013,25516,DTDC,Processing,6
1014,20996,Delhivery,Delivered,2
1015,24789,Delhivery,Processing,2
1016,24364,BlueDart,Delivered,4
1017,22519,BlueDart,Shipped,3
1018,20994,BlueDart,Out for Delivery,1
1019,24702,Delhivery,Delivered,3
1020,24383,Delhivery,Delivered,6
1021,21008,Delhivery,Shipped,3
1022,20500,BlueDart,Shipped,2
1023,25855,DTDC,Packed,4
1024,20571,Ekart,Delivered,4
1025,21685,DTDC,Out for Delivery,2
1026,23604,Delhivery,Packed,6
1027,22857,DTDC,Delivered,2
1028,21713,Ekart,Packed,7
1029,25069,Delhivery,Processing,6
1030,22736,Ekart,Out for Delivery,1
1031,23005,Ekart,Out for Delivery,6
1032,22018,Delhivery,Shipped,7
1033,23161,DTDC,Packed,5
1034,23993,BlueDart,Shipped,3
1035,20948,Delhivery,Out for Delivery,3
1036,22017,DTDC,Delivered,1
1037,25407,BlueDart,Delivered,2
1038,23863,DTDC,Packed,4
1039,20231,BlueDart,Delivered,5
1040,23456,DTDC,Out for Delivery,1
1041,22811,BlueDart,Shipped,2
1042,24270,Delhivery,Out for Delivery,7
1043,22089,Ekart,Processing,7
1044,25774,DTDC,Processing,1
1045,20859,DTDC,Shipped,6
1046,21678,Ekart,Delivered,7
1047,25201,Ekart,Out for Delivery,7
1048,22176,Delhivery,Shipped,1
1049,20307,BlueDart,Delivered,5
1050,20011,BlueDart,Out for Delivery,2
1051,20068,Ekart,Packed,4
1052,23439,BlueDart,Out for Delivery,2
1053,24171,Delhivery,Shipped,6
1054,22124,Ekart,Out for Delivery,1
1055,24333,BlueDart,Delivered,3
1056,21732,Delhivery,Delivered,4
1057,24712,Delhivery,Out for Delivery,4
1058,23295,Ekart,Delivered,6
1059,25670,Delhivery,Delivered,2
1060,21419,Ekart,Delivered,5
1061,23722,Ekart,Shipped,7
1062,22873,Delhivery,Packed,7
1063,22693,DTDC,Packed,7
1064,24022,Delhivery,Out for Delivery,3
1065,21611,Delhivery,Out for Delivery,7
1066,24529,Delhivery,Processing,7
1067,23144,Ekart,Processing,2
1068,22500,BlueDart,Delivered,5
1069,24283,Delhivery,Delivered,4
1070,21684,DTDC,Out for Delivery,6
1071,22943,BlueDart,Packed,2
1072,23316,Ekart,Out for Delivery,4
1073,20115,Ekart,Processing,2
1074,25878,Delhivery,Delivered,1
1075,25102,Delhivery,Shipped,2
1076,24200,DTDC,Processing,2
1077,24465,BlueDart,Out for Delivery,2
1078,22857,Ekart,Packed,1
1079,22147,Delhivery,Packed,7
1080,21906,Delhivery,Delivered,1
1081,25933,Ekart,Out for Delivery,4
1082,21098,Delhivery,Shipped,7
1083,22290,Delhivery,Processing,1
1084,25795,DTDC,Delivered,7
1085,25769,Ekart,Processing,5
1086,21763,BlueDart,Shipped,3
1087,21968,Delhivery,Processing,5
1088,23955,Ekart,Processing,6
1089,21184,BlueDart,Shipped,5
1090,23815,Delhivery,Delivered,6
1091,24572,DTDC,Packed,6
1092,23194,Ekart,Delivered,4
1093,21677,BlueDart,Packed,3
1094,20641,DTDC,Shipped,7
1095,21181,BlueDart,Shipped,1
1096,22172,BlueDart,Packed,4
1097,20817,Delhivery,Delivered,7
1098,25095,Delhivery,Processing,2
1099,22503,DTDC,Delivered,4
1100,20813,DTDC,Packed,1
1101,23891,Delhivery,Packed,5
1102,23272,DTDC,Packed,1
1103,21241,Delhivery,Processing,5
1104,22747,BlueDart,Out for Delivery,7
1105,23393,BlueDart,Processing,5
1106,22953,BlueDart,Out for Delivery,5
1107,24780,Delhivery,Processing,3
1108,23809,DTDC,Delivered,3
1109,20246,Delhivery,Processing,4
1110,21994,BlueDart,Shipped,7
1111,24613,Delhivery,Processing,7
1112,23780,BlueDart,Delivered,4
1113,20733,BlueDart,Processing,6
1114,23699,BlueDart,Packed,1
1115,20895,BlueDart,Delivered,7
1116,23119,Delhivery,Delivered,4
1117,20620,DTDC,Out for Delivery,2
1118,21521,Delhivery,Processing,7
1119,22080,Ekart,Shipped,6
1120,23339,Delhivery,Out for Delivery,1
1121,24666,BlueDart,Delivered,7
1122,20561,DTDC,Processing,4
1123,22104,Ekart,Packed,4
1124,20441,BlueDart,Packed,7
1125,22471,Ekart,Packed,2
1126,22954,BlueDart,Processing,6
1127,23255,Delhivery,Packed,3
1128,21484,BlueDart,Delivered,3
1129,20675,BlueDart,Processing,5
1130,22225,Ekart,Out for Delivery,7
1131,23887,BlueDart,Out for Delivery,5
1132,20186,BlueDart,Packed,4
1133,25256,Ekart,Shipped,1
1134,21841,BlueDart,Out for Delivery,4
1135,20647,DTDC,Delivered,7
1136,22459,Delhivery,Packed,3
1137,22826,Ekart,Delivered,5
1138,22874,Delhivery,Out for Delivery,1
1139,21077,Delhivery,Processing,5
1140,25468,Delhivery,Shipped,5
1141,24764,Delhivery,Packed,7
1142,23522,DTDC,Shipped,6
1143,24970,DTDC,Shipped,4
1144,24555,DTDC,Delivered,6
1145,23452,BlueDart,Packed,4
1146,23108,Delhivery,Processing,5
1147,24306,Ekart,Shipped,4
1148,22121,Delhivery,Delivered,6
1149,21891,DTDC,Delivered,1
1150,24625,Delhivery,Delivered,1
1151,24020,Ekart,Delivered,7
1152,24647,BlueDart,Processing,4
1153,22464,Delhivery,Processing,4
1154,24680,BlueDart,Out for Delivery,5
1155,25984,BlueDart,Packed,7
1156,22671,BlueDart,Shipped,5
1157,22204,DTDC,Shipped,4
1158,20321,BlueDart,Processing,2
1159,24703,DTDC,Shipped,3
1160,23537,BlueDart,Packed,6
1161,20080,BlueDart,Processing,2
1162,21633,DTDC,Packed,7
1163,20120,Ekart,Shipped,1
1164,21706,BlueDart,Processing,1
1165,20169,Delhivery,Delivered,5
1166,23088,BlueDart,Shipped,6
1167,25852,DTDC,Out for Delivery,2
1168,24864,Delhivery,Delivered,1
1169,20028,Delhivery,Processing,3
1170,20976,DTDC,Processing,1
1171,24749,Delhivery,Out for Delivery,5
1172,25143,BlueDart,Packed,2
1173,25616,DTDC,Packed,4
1174,24768,DTDC,Delivered,1
1175,23181,Delhivery,Delivered,7
1176,22760,Ekart,Delivered,7
1177,20674,DTDC,Out for Delivery,3
1178,23183,BlueDart,Processing,1
1179,20189,Ekart,Packed,2
1180,23560,Delhivery,Processing,6
1181,22002,DTDC,Processing,1
1182,24288,Delhivery,Shipped,1
1183,25425,Ekart,Shipped,3
1184,24107,BlueDart,Delivered,7
1185,22532,BlueDart,Processing,2
1186,25210,Ekart,Processing,1
1187,22974,BlueDart,Shipped,7
1188,21960,Ekart,Out for Delivery,4
1189,20246,DTDC,Shipped,4
1190,24709,Ekart,Shipped,5
1191,25768,Ekart,Out for Delivery,4
1192,23618,BlueDart,Processing,1
1193,20480,BlueDart,Shipped,6
1194,25907,Delhivery,Packed,6
1195,24417,Delhivery,Delivered,2
1196,21129,BlueDart,Delivered,4
1197,24887,Ekart,Processing,2
1198,23204,BlueDart,Processing,5
1199,22840,Delhivery,Out for Delivery,3
1200,25643,Ekart,Packed,4
1201,21863,Ekart,Packed,4
1202,22553,BlueDart,Packed,3
1203,23723,Delhivery,Processing,3
1204,20715,BlueDart,Delivered,1
1205,24588,BlueDart,Delivered,6
1206,22720,Delhivery,Delivered,1
1207,25625,DTDC,Processing,6
1208,21448,Ekart,Shipped,5
1209,20147,Ekart,Out for Delivery,1
1210,20260,Delhivery,Out for Delivery,5
1211,21417,BlueDart,Processing,3
1212,23494,DTDC,Processing,1
1213,20699,BlueDart,Delivered,2
1214,24280,BlueDart,Out for Delivery,1
1215,20243,Delhivery,Packed,2
1216,21042,DTDC,Processing,3
1217,20734,BlueDart,Processing,6
1218,22167,Ekart,Processing,4
1219,23518,DTDC,Shipped,2
1220,25985,Ekart,Shipped,4
1221,25943,Delhivery,Shipped,6
1222,21456,BlueDart,Out for Delivery,4
1223,21793,Ekart,Out for Delivery,7
1224,20207,Delhivery,Delivered,1
1225,22728,BlueDart,Processing,3
1226,24090,BlueDart,Shipped,4
1227,21220,Ekart,Packed,3
1228,24574,DTDC,Processing,4
1229,23358,BlueDart,Packed,3
1230,20832,BlueDart,Out for Delivery,6
1231,21502,DTDC,Out for Delivery,1
1232,24173,DTDC,Out for Delivery,6
1233,23174,Ekart,Out for Delivery,2
1234,21066,Ekart,Processing,5
1235,23621,DTDC,Delivered,4
1236,24184,Ekart,Delivered,3
1237,23878,DTDC,Processing,6
1238,21308,Delhivery,Packed,3
1239,20124,Delhivery,Out for Delivery,1
1240,24181,Ekart,Delivered,5
1241,23960,Ekart,Packed,2
1242,21928,Ekart,Shipped,7
1243,21717,Ekart,Processing,3
1244,25948,DTDC,Out for Delivery,5
1245,21249,Delhivery,Packed,1
1246,22755,DTDC,Shipped,5
1247,22919,BlueDart,Shipped,3
1248,24710,BlueDart,Processing,4
1249,25407,Ekart,Shipped,6
1250,20721,Delhivery,Processing,6
1251,25819,DTDC,Packed,5
1252,24510,Delhivery,Delivered,2
1253,23798,BlueDart,Processing,7
1254,25478,DTDC,Packed,3
1255,21847,Ekart,Delivered,7
1256,22356,BlueDart,Processing,5
1257,24234,Ekart,Delivered,7
1258,23439,Delhivery,Out for Delivery,4
1259,22128,Delhivery,Shipped,7
1260,20806,Delhivery,Processing,2
1261,20747,BlueDart,Shipped,3
1262,21607,Ekart,Processing,7
1263,25950,BlueDart,Packed,7
1264,20241,Delhivery,Out for Delivery,1
1265,22548,DTDC,Processing,7
1266,21964,DTDC,Packed,1
1267,25846,DTDC,Processing,1
1268,21660,BlueDart,Processing,6
1269,21652,Delhivery,Delivered,4
1270,24512,Delhivery,Processing,1
1271,22262,Delhivery,Processing,2
1272,22440,DTDC,Processing,2
1273,20877,DTDC,Processing,5
1274,23823,DTDC,Processing,7
1275,20860,DTDC,Packed,7
1276,22907,Delhivery,Delivered,3
1277,20808,Ekart,Out for Delivery,7
1278,24292,Ekart,Shipped,1
1279,25151,Delhivery,Processing,2
1280,23585,Ekart,Packed,3
1281,24343,BlueDart,Processing,1
1282,23872,BlueDart,Delivered,5
1283,25538,DTDC,Delivered,6
1284,20029,DTDC,Packed,7
1285,23834,Delhivery,Packed,4
1286,20918,DTDC,Processing,4
1287,20226,Delhivery,Delivered,4
1288,21267,BlueDart,Packed,6
1289,24881,DTDC,Shipped,4
1290,24018,Delhivery,Delivered,2
1291,23975,Ekart,Packed,1
1292,23666,DTDC,Delivered,7
1293,20869,Delhivery,Packed,7
1294,22350,Delhivery,Delivered,3
1295,22883,DTDC,Delivered,1
1296,20121,BlueDart,Shipped,6
1297,22402,BlueDart,Packed,2
1298,23238,BlueDart,Packed,7
1299,20996,DTDC,Delivered,1
1300,23150,DTDC,Delivered,3
1301,23735,Ekart,Out for Delivery,6
1302,23868,Delhivery,Out for Delivery,7
1303,23625,Ekart,Processing,4
1304,25077,Delhivery,Packed,5
1305,22988,BlueDart,Processing,3
1306,20450,Delhivery,Out for Delivery,3
1307,21190,DTDC,Processing,1
1308,23935,Delhivery,Packed,2
1309,22982,Delhivery,Delivered,7
1310,22114,BlueDart,Shipped,7
1311,21736,Delhivery,Delivered,5
1312,21820,BlueDart,Shipped,5
1313,22399,Delhivery,Packed,1
1314,20084,Ekart,Processing,6
1315,23483,Delhivery,Processing,3
1316,21873,Delhivery,Packed,1
1317,23018,Delhivery,Out for Delivery,4
1318,25896,Ekart,Delivered,4
1319,25721,Ekart,Out for Delivery,6
1320,22008,BlueDart,Delivered,7
1321,22704,BlueDart,Shipped,5
1322,20744,Delhivery,Processing,3
1323,20140,Delhivery,Shipped,4
1324,23446,Ekart,Packed,4
1325,24142,DTDC,Processing,3
1326,23871,BlueDart,Delivered,3
1327,22630,Delhivery,Packed,5
1328,20626,DTDC,Out for Delivery,3
1329,20807,BlueDart,Packed,5
1330,23049,DTDC,Delivered,1
1331,22797,Ekart,Shipped,2
1332,23084,Delhivery,Delivered,4
1333,21318,BlueDart,Out for Delivery,1
1334,21258,Ekart,Shipped,4
1335,23030,Ekart,Out for Delivery,7
1336,23790,DTDC,Packed,1
1337,22934,Delhivery,Out for Delivery,1
1338,20224,DTDC,Packed,1
1339,24097,DTDC,Processing,3
1340,23148,Ekart,Out for Delivery,5
1341,25253,BlueDart,Out for Delivery,6
1342,25921,Delhivery,Packed,1
1343,23987,Ekart,Shipped,2
1344,24343,Delhivery,Packed,4
1345,22429,Delhivery,Shipped,5
1346,22657,DTDC,Packed,4
1347,20409,BlueDart,Delivered,2
1348,22723,Ekart,Out for Delivery,6
1349,24327,DTDC,Packed,4
1350,21524,Ekart,Processing,4
1351,23413,DTDC,Shipped,2
1352,20085,DTDC,Out for Delivery,6
1353,21695,BlueDart,Out for Delivery,1
1354,25787,BlueDart,Shipped,2
1355,25953,DTDC,Out for Delivery,4
1356,25666,BlueDart,Shipped,5
1357,21028,BlueDart,Delivered,4
1358,25915,DTDC,Delivered,1
1359,23330,Delhivery,Shipped,5
1360,24288,DTDC,Delivered,6
1361,21915,BlueDart,Processing,6
1362,22742,Ekart,Packed,3
1363,20050,Ekart,Processing,6
1364,24300,BlueDart,Out for Delivery,2
1365,24733,DTDC,Processing,3
1366,24884,DTDC,Out for Delivery,3
1367,20073,Ekart,Packed,6
1368,25376,Ekart,Out for Delivery,4
1369,20474,DTDC,Delivered,5
1370,23796,DTDC,Shipped,3
1371,22087,BlueDart,Out for Delivery,7
1372,20631,Delhivery,Packed,7
1373,24317,Ekart,Packed,7
1374,21483,DTDC,Packed,7
1375,23297,BlueDart,Out for Delivery,6
1376,21690,BlueDart,Processing,6
1377,21443,BlueDart,Packed,4
1378,20847,Delhivery,Processing,7
1379,23808,Ekart,Out for Delivery,4
1380,24971,Delhivery,Out for Delivery,1
1381,23465,BlueDart,Processing,7
1382,22413,BlueDart,Delivered,5
1383,23048,Delhivery,Shipped,3
1384,24526,DTDC,Delivered,5
1385,21907,Delhivery,Shipped,2
1386,20849,DTDC,Delivered,1
1387,21699,BlueDart,Packed,1
1388,21477,DTDC,Delivered,7
1389,24503,Delhivery,Processing,3
1390,21511,DTDC,Shipped,4
1391,20635,Delhivery,Out for Delivery,5
1392,20208,Delhivery,Out for Delivery,4
1393,20159,BlueDart,Processing,4
1394,21590,DTDC,Processing,3
1395,25614,Delhivery,Processing,3
1396,24779,BlueDart,Packed,2
1397,23386,DTDC,Packed,3
1398,22291,DTDC,Delivered,2
1399,20927,DTDC,Packed,5
1400,22283,DTDC,Out for Delivery,2
1401,24549,Delhivery,Delivered,2
1402,24611,Delhivery,Out for Delivery,7
1403,22664,Ekart,Processing,2
1404,22866,Ekart,Processing,6
1405,24945,BlueDart,Delivered,2
1406,21043,DTDC,Packed,7
1407,24041,BlueDart,Delivered,7
1408,20713,BlueDart,Delivered,1
1409,23176,BlueDart,Shipped,6
1410,20392,Ekart,Delivered,7
1411,23517,Delhivery,Packed,7
1412,23527,DTDC,Out for Delivery,4
1413,25292,Ekart,Packed,4
1414,21362,Ekart,Shipped,2
1415,24818,DTDC,Shipped,5
1416,25134,Ekart,Processing,4
1417,25922,Delhivery,Delivered,7
1418,24474,DTDC,Shipped,7
1419,20023,DTDC,Out for Delivery,3
1420,23382,Delhivery,Packed,1
1421,24470,Delhivery,Processing,5
1422,21408,Delhivery,Packed,2
1423,20637,Ekart,Shipped,7
1424,21952,Delhivery,Shipped,3
1425,24442,Delhivery,Delivered,2
1426,21421,BlueDart,Shipped,2
1427,22026,BlueDart,Packed,1
1428,21375,BlueDart,Shipped,1
1429,20334,BlueDart,Shipped,6
1430,22715,Ekart,Processing,1
1431,25065,BlueDart,Shipped,3
1432,22692,Delhivery,Packed,7
1433,23317,Ekart,Packed,5
1434,21587,BlueDart,Packed,2
1435,22413,BlueDart,Out for Delivery,2
