OrderKey,CustomerKey,ChannelKey,PaymentKey
25586,5671,1,1
25587,5946,2,4
25588,6132,2,1
25589,5022,1,2
25590,5055,1,1
25591,5686,1,1
25592,6126,1,1
25593,5501,2,4
25594,5684,1,4
25595,5541,2,3
25596,6221,1,4
25597,5007,2,2
25598,5803,1,3
25599,5275,1,1
25600,5638,2,1
25601,5253,2,3
25602,5223,2,3
25603,5463,1,4
25604,6086,1,3
25605,5055,2,2
25606,5835,1,2
25607,6481,1,2
25608,6243,2,2
25609,5151,1,4
25610,5564,1,3
25611,5857,1,1
25612,5523,1,3
25613,5267,2,4
25614,5088,1,1
25615,5692,1,4
25616,5810,1,4
25617,5095,2,1
25618,5239,2,2
25619,5874,1,1
25620,5396,1,2
25621,5740,1,4
25622,6245,1,1
25623,5792,1,4
25624,5149,1,2
25625,5205,1,2
25626,5521,1,3
25627,5107,1,2
25628,5894,2,1
25629,5995,2,4
25630,5870,2,2
25631,6273,1,3
25632,5595,2,1
25633,5238,1,3
25634,6136,1,4
25635,5398,1,3
25636,5487,1,2
25637,5835,1,2
25638,5479,2,3
25639,6259,2,1
25640,5110,1,3
25641,5925,2,1
25642,6241,1,3
25643,6157,2,1
25644,5593,1,2
25645,5033,2,4
25646,5523,2,2
25647,5826,2,4
25648,6279,2,4
25649,6346,1,4
25650,5184,2,3
25651,5298,2,3
25652,6187,1,2
25653,5301,1,1
25654,5603,1,3
25655,6167,2,2
25656,5359,1,1
25657,5379,1,3
25658,5290,1,4
25659,6155,2,1
25660,5836,2,1
25661,6143,1,2
25662,5816,2,1
25663,5937,1,1
25664,6315,1,2
25665,5443,1,2
25666,6065,2,2
25667,5668,2,3
25668,6332,1,2
25669,6347,2,1
25670,5584,1,3
25671,5835,2,1
25672,5292,2,4
25673,5700,1,2
25674,5832,2,3
25675,6116,2,2
25676,5890,2,3
25677,5192,2,4
25678,6174,1,3
25679,5834,2,1
25680,5444,1,4
25681,5873,1,2
25682,5390,2,3
25683,6171,1,1
25684,5516,1,3
25685,5817,2,2
25686,5493,2,3
25687,6043,1,1
25688,5061,1,4
25689,5459,1,1
25690,6368,2,4
25691,6230,1,4
25692,5129,1,1
25693,5793,2,2
25694,5154,1,2
25695,6254,1,1
25696,5099,1,4
25697,6081,1,3
25698,5165,1,1
25699,5659,1,4
25700,5836,1,2
25701,6193,1,4
25702,6285,1,1
25703,6495,1,2
25704,6306,1,3
25705,5035,1,4
25706,5907,2,3
25707,5801,1,1
25708,6463,1,2
25709,6487,1,4
25710,6376,1,2
25711,5706,1,1
25712,6008,2,4
25713,5788,1,2
25714,6158,2,1
25715,5540,1,4
25716,6074,2,3
25717,5138,1,2
25718,5416,1,2
25719,5183,1,3
25720,5733,2,2
25721,5415,1,4
25722,5223,1,1
25723,5951,1,2
25724,5337,2,1
25725,5161,2,2
25726,5001,1,1
25727,5449,1,2
25728,6052,2,3
25729,5272,1,4
25730,6119,2,3
25731,5771,1,2
25732,5447,1,1
25733,6368,2,3
25734,5629,1,1
25735,6487,1,3
25736,5098,1,4
25737,5603,2,1
25738,5194,1,3
25739,5584,1,2
25740,5926,1,3
25741,5209,1,4
25742,6095,1,2
25743,5949,2,4
25744,6367,2,2
25745,5383,1,1
25746,5331,2,1
25747,6007,2,2
25748,5210,2,2
25749,5535,2,4
25750,5352,2,3
25751,6007,2,4
25752,5479,1,2
25753,6105,1,1
25754,6056,1,3
25755,5837,1,3
25756,5469,2,4
25757,5047,1,4
25758,5825,2,1
25759,5929,1,1
25760,5825,1,2
25761,5830,2,2
25762,5032,1,1
25763,5771,2,2
25764,5173,2,2
25765,5370,1,3
25766,5672,2,2
25767,5177,1,3
25768,5031,1,4
25769,5215,2,3
25770,5830,2,2
25771,5150,2,2
25772,5149,2,2
25773,5671,2,4
25774,5936,2,1
25775,6142,2,3
25776,5482,1,3
25777,6120,1,2
25778,5260,1,3
25779,5070,2,2
25780,6357,2,4
25781,6473,2,3
25782,6040,1,2
25783,5611,2,3
25784,6249,2,1
25785,6326,1,3
25786,5711,1,4
25787,5074,2,4
25788,5188,1,2
25789,5482,2,4
25790,5917,1,4
25791,5402,2,2
25792,5054,2,4
25793,5563,1,1
25794,6258,1,4
25795,6014,2,4
25796,5788,2,2
25797,6278,2,4
25798,6036,1,2
25799,5266,1,2
25800,6012,2,1
25801,6318,2,3
25802,6396,2,1
25803,5817,2,2
25804,6398,2,2
25805,5756,1,3
25806,5062,2,3
25807,5800,1,3
25808,6405,1,1
25809,5063,2,1
25810,5344,1,2
25811,5702,1,3
25812,5515,1,4
25813,5944,2,4
25814,5402,1,3
25815,6253,1,2
25816,6308,1,2
25817,6400,2,3
25818,5802,1,2
25819,6119,2,1
25820,5697,1,2
25821,5534,1,3
25822,5383,2,3
25823,6480,1,2
25824,5704,1,2
25825,6179,1,4
25826,6207,1,2
25827,5704,2,3
25828,5210,1,1
25829,6147,2,4
25830,5757,1,1
25831,6323,1,3
25832,5792,2,3
25833,5033,2,3
25834,5999,2,3
25835,5536,1,1
25836,5398,1,1
25837,6384,2,1
25838,5232,1,4
25839,5338,1,2
25840,6069,2,3
25841,6192,1,3
25842,5078,1,3
25843,5431,1,3
25844,5181,1,3
25845,5930,1,3
25846,5672,1,1
25847,5444,2,2
25848,5750,2,2
25849,5860,1,1
25850,5488,1,4
25851,5650,1,1
25852,6272,1,2
25853,6428,2,1
25854,5581,1,1
25855,5725,1,4
25856,5785,2,1
25857,6426,2,4
25858,6150,1,2
25859,5979,1,3
25860,5740,1,2
25861,6054,2,3
25862,5824,1,2
25863,5678,2,4
25864,5853,1,3
25865,6196,2,4
25866,5922,2,4
25867,5573,1,2
25868,5284,1,3
25869,6045,1,3
25870,6109,2,3
25871,6205,1,3
25872,5650,2,3
25873,5365,2,2
25874,5624,2,1
25875,5170,2,4
25876,5681,1,2
25877,5013,1,1
25878,5320,1,3
25879,6310,1,2
25880,5149,1,2
25881,6317,1,3
25882,5650,1,2
25883,5012,1,3
25884,5985,1,2
25885,6298,2,4
25886,6138,2,2
25887,6397,1,3
25888,5622,1,4
25889,5791,2,4
25890,5296,1,2
25891,5867,1,4
25892,6474,1,4
25893,5307,2,1
25894,5266,1,2
25895,5756,1,2
25896,5143,2,2
25897,5355,2,1
25898,5274,1,1
25899,5259,1,2
25900,6322,1,3
25901,6279,1,1
25902,5773,2,1
25903,5185,2,2
25904,5851,1,4
25905,5328,1,4
25906,5707,1,2
25907,5966,1,1
25908,6363,1,2
25909,5371,1,4
25910,5951,1,3
25911,5744,2,3
25912,5991,1,4
25913,5317,2,1
25914,5667,1,1
25915,6047,2,4
25916,5784,2,2
25917,6495,1,4
25918,5109,2,2
25919,6472,1,1
25920,6322,1,2
25921,5130,1,2
25922,5407,1,2
25923,6157,2,2
25924,5060,1,2
25925,5354,1,2
25926,5844,1,1
25927,5875,1,1
25928,6312,1,2
25929,6133,2,2
25930,5485,1,3
25931,6338,1,2
25932,6183,2,2
25933,5656,2,3
25934,5547,1,1
25935,6002,2,4
25936,6010,1,2
25937,5806,1,2
25938,5041,2,3
25939,5535,1,4
25940,6252,2,1
25941,5370,1,4
25942,5006,1,2
25943,5902,1,2
25944,5114,1,2
25945,6366,2,4
25946,6080,1,1
25947,5439,1,3
25948,5284,2,2
25949,5268,1,1
25950,6383,1,2
25951,5747,1,1
25952,6123,1,2
25953,5078,1,3
25954,6136,1,4
25955,6063,2,4
25956,5716,2,2
25957,6420,2,3
25958,6367,2,3
25959,5379,1,4
25960,5125,1,2
25961,5036,1,3
25962,5484,1,1
25963,6173,2,3
25964,5225,1,1
25965,5711,1,2
25966,6491,2,1
25967,5047,1,2
25968,6495,2,3
25969,6360,1,1
25970,5621,1,4
25971,5568,2,2
25972,5117,2,2
25973,5011,2,4
25974,5963,1,2
25975,6407,2,4
25976,5191,2,1
25977,5298,1,1
25978,6297,1,2
25979,5237,1,2
25980,5242,2,4
25981,5840,1,2
25982,5110,1,1
25983,5238,1,4
25984,5825,1,2
25985,5371,1,1
25986,6265,2,1
25987,5915,1,3
25988,6356,2,4
25989,5510,1,2
25990,5076,1,2
25991,5884,1,3
25992,5427,2,1
25993,6353,1,4
25994,6333,2,3
25995,6067,1,2
25996,5578,1,1
25997,5185,1,1
25998,6144,2,4
25999,6281,2,2
26000,5691,1,3
