SalesKey,DateKey,ProductKey,CustomerKey,EmployeeKey,BranchKey,StoreKey,PromotionKey,Quantity,UnitPrice,Discount,TotalAmount,SaleDate
376,261,116,171,34,3,1,4,4,3265.6,20,10449.92,17-09-2024
377,293,81,63,7,2,1,1,2,1800.9,10,3241.62,19-10-2024
378,256,99,147,45,1,1,3,2,2335.76,20,3737.22,12-09-2024
379,222,101,161,35,1,1,5,1,3578.55,20,2862.84,09-08-2024
380,226,83,141,15,2,1,2,5,1991.76,20,7967.04,13-08-2024
381,53,64,97,1,2,1,4,1,1193.74,20,954.99,22-02-2024
382,355,44,221,26,2,1,5,1,2647.01,20,2117.61,20-12-2024
383,342,29,43,35,1,1,5,2,1056.97,20,1691.15,07-12-2024
384,364,59,292,25,1,1,8,2,2890.15,20,4624.24,29-12-2024
385,280,71,108,42,2,1,3,5,4091.82,20,16367.28,06-10-2024
386,81,92,266,15,2,1,5,4,2380.87,20,7618.78,21-03-2024
387,202,9,95,22,2,1,4,5,3579.01,20,14316.04,20-07-2024
388,158,92,262,6,2,1,6,4,2380.87,20,7618.78,06-06-2024
389,120,6,71,15,2,1,6,3,2678.02,20,6427.25,29-04-2024
390,59,29,219,24,3,1,8,2,1056.97,20,1691.15,28-02-2024
391,215,58,21,21,2,1,5,3,3452.08,20,8284.99,02-08-2024
392,128,17,92,7,3,1,4,3,4424.01,20,10617.62,07-05-2024
393,224,16,127,29,1,1,4,2,3023.54,20,4837.66,11-08-2024
394,209,87,80,32,1,1,1,3,1877.55,10,5069.38,27-07-2024
395,115,95,238,32,3,1,3,1,1377.88,20,1102.3,24-04-2024
396,209,3,182,5,2,1,7,4,4480.05,30,12544.14,27-07-2024
397,14,21,25,4,1,1,2,5,2160.28,20,8641.12,14-01-2024
398,9,64,156,22,2,1,7,2,1193.74,30,1671.24,09-01-2024
399,40,90,5,18,2,1,8,1,3931.28,20,3145.02,09-02-2024
400,237,36,120,35,3,1,1,5,2090.7,10,9408.15,24-08-2024
401,281,106,277,17,1,1,2,5,3378.6,20,13514.4,07-10-2024
402,359,101,18,24,1,1,7,5,3578.55,30,12524.92,24-12-2024
403,201,117,198,2,3,1,4,3,2468.42,20,5924.21,19-07-2024
404,246,86,57,13,2,1,6,3,3880.33,20,9312.79,02-09-2024
405,278,62,93,15,2,1,1,3,1822.34,10,4920.32,04-10-2024
406,235,42,19,5,1,1,7,3,1587.28,30,3333.29,22-08-2024
407,4,76,193,3,3,1,8,1,2081.35,20,1665.08,04-01-2024
408,154,42,237,37,3,1,5,3,1587.28,20,3809.47,02-06-2024
409,29,61,277,37,2,1,8,2,2411.21,20,3857.94,29-01-2024
410,109,13,227,37,2,1,8,5,2731.73,20,10926.92,18-04-2024
411,98,11,233,3,3,1,8,1,2009.02,20,1607.22,07-04-2024
412,215,54,40,35,1,1,5,3,1963.05,20,4711.32,02-08-2024
413,293,16,153,23,2,1,2,5,3023.54,20,12094.16,19-10-2024
414,75,8,127,28,3,1,4,1,2219.29,20,1775.43,15-03-2024
415,326,104,237,30,3,1,6,5,1191.14,20,4764.56,21-11-2024
416,146,59,55,18,3,1,2,1,2890.15,20,2312.12,25-05-2024
417,128,57,172,36,1,1,7,4,1391.84,30,3897.15,07-05-2024
418,341,40,109,33,2,1,7,1,1171.25,30,819.88,06-12-2024
419,42,109,184,26,2,1,6,3,2492.47,20,5981.93,11-02-2024
420,356,59,198,40,2,1,7,5,2890.15,30,10115.52,21-12-2024
421,41,2,87,17,1,1,3,5,2514.33,20,10057.32,10-02-2024
422,34,94,201,40,2,1,6,5,1398.07,20,5592.28,03-02-2024
423,17,94,275,7,2,1,5,2,1398.07,20,2236.91,17-01-2024
424,165,76,211,8,2,1,7,2,2081.35,30,2913.89,13-06-2024
425,153,10,118,31,2,1,7,3,3495.38,30,7340.3,01-06-2024
426,76,44,191,12,1,1,1,4,2647.01,10,9529.24,16-03-2024
427,87,11,42,31,3,1,1,2,2009.02,10,3616.24,27-03-2024
428,117,79,42,44,3,1,1,1,3920.16,10,3528.14,26-04-2024
429,362,80,276,19,2,1,6,3,3997.46,20,9593.9,27-12-2024
430,342,81,17,10,2,1,5,4,1800.9,20,5762.88,07-12-2024
431,27,90,283,39,2,1,6,1,3931.28,20,3145.02,27-01-2024
432,313,2,258,12,1,1,8,5,2514.33,20,10057.32,08-11-2024
433,287,50,63,20,2,1,4,2,1652.11,20,2643.38,13-10-2024
434,134,12,62,37,1,1,5,1,2853.14,20,2282.51,13-05-2024
435,219,115,100,41,2,1,5,4,2760.11,20,8832.35,06-08-2024
436,168,90,19,7,2,1,8,3,3931.28,20,9435.07,16-06-2024
437,98,23,17,14,3,1,6,1,3308.13,20,2646.5,07-04-2024
438,268,18,246,11,2,1,6,3,2652.27,20,6365.45,24-09-2024
439,237,62,251,7,1,1,1,5,1822.34,10,8200.53,24-08-2024
440,309,96,81,29,3,1,5,4,4390.33,20,14049.06,04-11-2024
441,173,113,39,10,1,1,1,4,4264.61,10,15352.6,21-06-2024
442,190,62,36,29,3,1,4,2,1822.34,20,2915.74,08-07-2024
443,122,38,197,9,1,1,3,4,2960.25,20,9472.8,01-05-2024
444,46,111,158,36,3,1,1,1,1237.94,10,1114.15,15-02-2024
445,64,67,204,10,1,1,6,1,1599.39,20,1279.51,04-03-2024
446,130,38,196,19,1,1,7,1,2960.25,30,2072.17,09-05-2024
447,310,67,216,31,2,1,2,5,1599.39,20,6397.56,05-11-2024
448,363,94,285,17,3,1,3,4,1398.07,20,4473.82,28-12-2024
449,193,61,196,9,3,1,4,4,2411.21,20,7715.87,11-07-2024
450,307,1,152,45,2,1,7,1,2648.21,30,1853.75,02-11-2024
451,181,94,14,33,1,1,6,2,1398.07,20,2236.91,29-06-2024
452,292,45,146,34,1,1,3,2,2241.67,20,3586.67,18-10-2024
453,282,96,57,45,3,1,8,4,4390.33,20,14049.06,08-10-2024
454,29,28,211,24,1,1,6,4,3666.79,20,11733.73,29-01-2024
455,149,21,268,9,3,1,1,3,2160.28,10,5832.76,28-05-2024
456,267,110,210,7,3,1,7,4,1763.23,30,4937.04,23-09-2024
457,296,13,17,16,1,1,6,1,2731.73,20,2185.38,22-10-2024
458,11,27,286,19,1,1,7,5,2959.22,30,10357.27,11-01-2024
459,164,100,203,39,1,1,4,4,2460.67,20,7874.14,12-06-2024
460,113,7,99,6,2,1,2,4,1543.76,20,4940.03,22-04-2024
461,187,22,279,11,3,1,1,1,3222.37,10,2900.13,05-07-2024
462,295,74,209,12,1,1,1,3,2478.51,10,6691.98,21-10-2024
463,232,103,129,42,2,1,7,4,1563.6,30,4378.08,19-08-2024
464,227,53,288,13,1,1,4,2,1814.99,20,2903.98,14-08-2024
465,310,79,252,12,3,1,4,2,3920.16,20,6272.26,05-11-2024
466,98,79,265,21,2,1,3,2,3920.16,20,6272.26,07-04-2024
467,55,4,271,10,3,1,2,5,1533.33,20,6133.32,24-02-2024
468,111,96,188,20,1,1,6,5,4390.33,20,17561.32,20-04-2024
469,152,23,214,36,1,1,3,4,3308.13,20,10586.02,31-05-2024
470,246,119,283,28,1,1,6,4,1071.78,20,3429.7,02-09-2024
471,69,70,211,24,2,1,6,4,1082.77,20,3464.86,09-03-2024
472,312,88,76,5,2,1,6,5,4374.91,20,17499.64,07-11-2024
473,289,84,148,37,2,1,3,4,2833.5,20,9067.2,15-10-2024
474,250,101,213,12,2,1,1,1,3578.55,10,3220.7,06-09-2024
475,36,84,109,35,1,1,4,3,2833.5,20,6800.4,05-02-2024
476,239,76,129,40,1,1,1,2,2081.35,10,3746.43,26-08-2024
477,148,33,10,2,1,1,2,2,4080.58,20,6528.93,27-05-2024
478,227,28,47,41,2,1,3,1,3666.79,20,2933.43,14-08-2024
479,244,8,96,45,2,1,8,4,2219.29,20,7101.73,31-08-2024
480,337,1,103,39,1,1,2,5,2648.21,20,10592.84,02-12-2024
481,365,37,146,42,1,1,4,4,2889.95,20,9247.84,30-12-2024
482,201,63,27,9,2,1,4,4,3101.45,20,9924.64,19-07-2024
483,154,22,220,22,3,1,5,2,3222.37,20,5155.79,02-06-2024
484,73,70,18,5,1,1,2,2,1082.77,20,1732.43,13-03-2024
485,201,21,167,12,1,1,8,5,2160.28,20,8641.12,19-07-2024
486,296,96,82,1,1,1,1,2,4390.33,10,7902.59,22-10-2024
487,17,35,72,44,2,1,7,4,4331.06,30,12126.97,17-01-2024
488,129,79,254,22,1,1,8,1,3920.16,20,3136.13,08-05-2024
489,217,5,162,38,1,1,2,5,965.07,20,3860.28,04-08-2024
490,61,60,38,19,1,1,3,1,1967.44,20,1573.95,01-03-2024
491,104,120,201,16,1,1,4,4,2937.73,20,9400.74,13-04-2024
492,42,46,200,31,1,1,4,5,2320.89,20,9283.56,11-02-2024
493,25,50,255,3,3,1,2,1,1652.11,20,1321.69,25-01-2024
494,39,48,179,23,3,1,8,5,4248.06,20,16992.24,08-02-2024
495,291,6,35,42,1,1,2,4,2678.02,20,8569.66,17-10-2024
496,131,89,82,18,1,1,6,5,2546.15,20,10184.6,10-05-2024
497,229,56,220,26,1,1,2,4,3955.21,20,12656.67,16-08-2024
498,108,110,158,13,1,1,6,5,1763.23,20,7052.92,17-04-2024
499,172,59,4,18,2,1,8,5,2890.15,20,11560.6,20-06-2024
500,102,120,167,3,2,1,3,2,2937.73,20,4700.37,11-04-2024
501,354,104,204,23,2,1,3,4,1191.14,20,3811.65,19-12-2024
502,12,29,194,3,3,1,1,3,1056.97,10,2853.82,12-01-2024
503,275,71,235,25,1,1,2,5,4091.82,20,16367.28,01-10-2024
504,101,104,206,27,2,1,8,1,1191.14,20,952.91,10-04-2024
505,44,77,150,44,1,1,8,2,1458.15,20,2333.04,13-02-2024
506,305,102,159,27,1,1,1,2,1803.1,10,3245.58,31-10-2024
507,17,18,279,39,3,1,7,5,2652.27,30,9282.94,17-01-2024
508,330,2,166,25,3,1,8,3,2514.33,20,6034.39,25-11-2024
509,57,8,68,24,2,1,5,2,2219.29,20,3550.86,26-02-2024
510,311,75,88,8,2,1,3,4,3319.29,20,10621.73,06-11-2024
511,303,97,217,9,3,1,4,5,3472.54,20,13890.16,29-10-2024
512,12,54,1,37,3,1,6,5,1963.05,20,7852.2,12-01-2024
513,318,38,135,30,1,1,5,3,2960.25,20,7104.6,13-11-2024
514,80,48,185,19,1,1,4,4,4248.06,20,13593.79,20-03-2024
515,216,27,140,16,2,1,5,4,2959.22,20,9469.5,03-08-2024
516,339,20,106,24,2,1,1,3,2463.82,10,6652.31,04-12-2024
517,264,12,133,44,3,1,1,1,2853.14,10,2567.83,20-09-2024
518,149,43,108,21,2,1,6,4,1866.51,20,5972.83,28-05-2024
519,81,61,178,36,1,1,3,1,2411.21,20,1928.97,21-03-2024
520,215,31,298,40,3,1,7,1,2591.8,30,1814.26,02-08-2024
521,198,91,146,39,1,1,8,5,1599.77,20,6399.08,16-07-2024
522,200,96,74,6,3,1,6,5,4390.33,20,17561.32,18-07-2024
523,25,61,108,5,3,1,7,2,2411.21,30,3375.69,25-01-2024
524,89,74,122,14,1,1,4,5,2478.51,20,9914.04,29-03-2024
525,268,67,17,45,2,1,8,4,1599.39,20,5118.05,24-09-2024
526,143,109,196,42,2,1,5,4,2492.47,20,7975.9,22-05-2024
527,59,91,297,4,2,1,6,1,1599.77,20,1279.82,28-02-2024
528,365,35,252,8,2,1,7,4,4331.06,30,12126.97,30-12-2024
529,26,95,119,24,1,1,2,5,1377.88,20,5511.52,26-01-2024
530,47,15,162,11,3,1,2,5,1801.66,20,7206.64,16-02-2024
531,288,16,198,17,1,1,3,5,3023.54,20,12094.16,14-10-2024
532,266,13,45,21,2,1,7,3,2731.73,30,5736.63,22-09-2024
533,16,113,179,26,2,1,6,4,4264.61,20,13646.75,16-01-2024
534,199,35,44,43,1,1,4,2,4331.06,20,6929.7,17-07-2024
535,282,116,271,44,3,1,2,4,3265.6,20,10449.92,08-10-2024
536,86,75,78,45,1,1,3,4,3319.29,20,10621.73,26-03-2024
537,250,59,178,27,1,1,6,3,2890.15,20,6936.36,06-09-2024
538,270,21,3,16,1,1,3,4,2160.28,20,6912.9,26-09-2024
539,335,115,214,26,3,1,4,1,2760.11,20,2208.09,30-11-2024
540,117,54,74,33,1,1,2,5,1963.05,20,7852.2,26-04-2024
541,7,75,51,31,1,1,8,5,3319.29,20,13277.16,07-01-2024
542,137,30,67,6,2,1,2,3,4480.38,20,10752.91,16-05-2024
543,176,48,93,44,1,1,2,5,4248.06,20,16992.24,24-06-2024
544,328,117,176,8,2,1,7,1,2468.42,30,1727.89,23-11-2024
545,315,35,145,7,2,1,1,3,4331.06,10,11693.86,10-11-2024
546,215,86,7,34,2,1,7,2,3880.33,30,5432.46,02-08-2024
547,82,38,269,44,3,1,2,5,2960.25,20,11841,22-03-2024
548,223,31,4,14,2,1,5,4,2591.8,20,8293.76,10-08-2024
549,103,78,138,16,1,1,1,1,4434.63,10,3991.17,12-04-2024
550,273,24,231,43,1,1,8,1,4011,20,3208.8,29-09-2024
551,14,114,88,9,2,1,6,5,3197.77,20,12791.08,14-01-2024
552,159,49,17,10,2,1,7,2,1153.5,30,1614.9,07-06-2024
553,152,96,52,17,1,1,1,4,4390.33,10,15805.19,31-05-2024
554,108,100,134,12,2,1,1,2,2460.67,10,4429.21,17-04-2024
555,188,32,211,6,3,1,7,2,1906.42,30,2668.99,06-07-2024
556,301,55,219,19,2,1,7,5,2061.18,30,7214.13,27-10-2024
557,98,79,205,43,3,1,1,4,3920.16,10,14112.58,07-04-2024
558,131,107,211,41,3,1,3,5,1109.5,20,4438,10-05-2024
559,293,58,277,29,3,1,8,5,3452.08,20,13808.32,19-10-2024
560,171,99,24,6,2,1,5,1,2335.76,20,1868.61,19-06-2024
561,183,3,4,25,3,1,4,5,4480.05,20,17920.2,01-07-2024
562,364,80,152,24,3,1,2,3,3997.46,20,9593.9,29-12-2024
563,39,69,259,25,2,1,8,4,2328.42,20,7450.94,08-02-2024
564,15,85,168,16,3,1,7,1,2075.94,30,1453.16,15-01-2024
565,4,10,176,16,2,1,1,4,3495.38,10,12583.37,04-01-2024
566,349,83,291,6,1,1,4,1,1991.76,20,1593.41,14-12-2024
567,210,25,56,37,3,1,7,3,1728.67,30,3630.21,28-07-2024
568,161,68,108,21,2,1,3,5,1155.39,20,4621.56,09-06-2024
569,16,61,296,4,1,1,4,1,2411.21,20,1928.97,16-01-2024
570,108,29,141,34,3,1,1,1,1056.97,10,951.27,17-04-2024
571,311,19,155,28,3,1,8,1,4161.96,20,3329.57,06-11-2024
572,227,43,262,38,2,1,6,3,1866.51,20,4479.62,14-08-2024
573,170,66,273,41,1,1,8,4,3160.42,20,10113.34,18-06-2024
574,34,74,232,28,2,1,8,3,2478.51,20,5948.42,03-02-2024
575,251,61,241,17,3,1,5,1,2411.21,20,1928.97,07-09-2024
576,247,43,258,14,3,1,4,1,1866.51,20,1493.21,03-09-2024
577,269,25,249,7,3,1,7,5,1728.67,30,6050.34,25-09-2024
578,141,20,77,22,3,1,1,3,2463.82,10,6652.31,20-05-2024
579,274,48,180,1,1,1,7,3,4248.06,30,8920.93,30-09-2024
580,96,83,66,29,1,1,1,2,1991.76,10,3585.17,05-04-2024
581,227,87,171,31,2,1,2,4,1877.55,20,6008.16,14-08-2024
582,39,24,22,30,2,1,6,2,4011,20,6417.6,08-02-2024
583,302,11,107,15,2,1,2,2,2009.02,20,3214.43,28-10-2024
584,29,110,227,18,3,1,8,4,1763.23,20,5642.34,29-01-2024
585,318,98,216,35,2,1,6,5,1047.84,20,4191.36,13-11-2024
586,245,55,69,30,1,1,5,5,2061.18,20,8244.72,01-09-2024
587,236,28,84,34,2,1,2,4,3666.79,20,11733.73,23-08-2024
588,185,69,103,42,2,1,5,4,2328.42,20,7450.94,03-07-2024
589,272,63,39,11,1,1,7,3,3101.45,30,6513.04,28-09-2024
590,236,59,13,27,1,1,8,3,2890.15,20,6936.36,23-08-2024
591,239,5,297,24,3,1,3,3,965.07,20,2316.17,26-08-2024
592,266,51,181,35,1,1,3,3,3316.12,20,7958.69,22-09-2024
593,359,21,268,39,1,1,6,1,2160.28,20,1728.22,24-12-2024
594,340,12,13,8,2,1,6,1,2853.14,20,2282.51,05-12-2024
595,65,50,120,18,1,1,2,5,1652.11,20,6608.44,05-03-2024
596,177,4,57,13,3,1,3,1,1533.33,20,1226.66,25-06-2024
597,3,118,40,45,2,1,4,1,3528.14,20,2822.51,03-01-2024
598,142,113,128,24,3,1,4,3,4264.61,20,10235.06,21-05-2024
599,158,42,173,23,1,1,7,3,1587.28,30,3333.29,06-06-2024
600,324,84,35,12,3,1,4,4,2833.5,20,9067.2,19-11-2024
601,146,38,259,30,3,1,7,3,2960.25,30,6216.52,25-05-2024
602,293,25,5,31,1,1,3,4,1728.67,20,5531.74,19-10-2024
603,153,14,218,28,1,1,4,4,3190.8,20,10210.56,01-06-2024
604,193,75,11,22,2,1,5,1,3319.29,20,2655.43,11-07-2024
605,73,32,117,44,2,1,1,3,1906.42,10,5147.33,13-03-2024
606,305,11,184,28,2,1,6,1,2009.02,20,1607.22,31-10-2024
607,344,61,116,13,1,1,8,3,2411.21,20,5786.9,09-12-2024
608,140,18,162,25,3,1,2,1,2652.27,20,2121.82,19-05-2024
609,187,27,67,44,3,1,7,1,2959.22,30,2071.45,05-07-2024
610,293,55,200,7,2,1,5,1,2061.18,20,1648.94,19-10-2024
611,61,54,31,45,2,1,4,5,1963.05,20,7852.2,01-03-2024
612,198,82,75,6,1,1,8,1,1039.81,20,831.85,16-07-2024
613,295,120,237,24,3,1,8,2,2937.73,20,4700.37,21-10-2024
614,319,87,66,19,2,1,1,2,1877.55,10,3379.59,14-11-2024
615,302,75,70,19,1,1,2,2,3319.29,20,5310.86,28-10-2024
616,344,21,297,36,2,1,5,4,2160.28,20,6912.9,09-12-2024
617,11,44,20,9,1,1,2,1,2647.01,20,2117.61,11-01-2024
618,62,5,226,36,3,1,7,2,965.07,30,1351.1,02-03-2024
619,333,87,199,38,1,1,7,4,1877.55,30,5257.14,28-11-2024
620,226,41,39,40,2,1,6,2,2000.51,20,3200.82,13-08-2024
621,153,59,145,29,2,1,3,3,2890.15,20,6936.36,01-06-2024
622,199,89,45,24,3,1,7,5,2546.15,30,8911.52,17-07-2024
623,52,105,91,5,3,1,4,1,2441.93,20,1953.54,21-02-2024
624,260,54,238,42,2,1,8,5,1963.05,20,7852.2,16-09-2024
625,59,74,70,45,2,1,5,5,2478.51,20,9914.04,28-02-2024
626,72,22,166,26,2,1,5,3,3222.37,20,7733.69,12-03-2024
627,148,83,130,14,3,1,1,3,1991.76,10,5377.75,27-05-2024
628,349,65,214,39,2,1,8,3,918.67,20,2204.81,14-12-2024
629,63,64,89,29,3,1,1,4,1193.74,10,4297.46,03-03-2024
630,310,71,252,6,2,1,1,2,4091.82,10,7365.28,05-11-2024
631,243,4,72,7,1,1,8,1,1533.33,20,1226.66,30-08-2024
632,330,65,165,37,1,1,2,3,918.67,20,2204.81,25-11-2024
633,107,15,49,18,2,1,4,1,1801.66,20,1441.33,16-04-2024
634,226,104,52,23,1,1,2,1,1191.14,20,952.91,13-08-2024
635,313,76,289,44,3,1,4,1,2081.35,20,1665.08,08-11-2024
636,218,22,278,38,1,1,5,3,3222.37,20,7733.69,05-08-2024
637,241,86,114,1,1,1,7,3,3880.33,30,8148.69,28-08-2024
638,259,114,239,4,3,1,7,2,3197.77,30,4476.88,15-09-2024
639,262,47,133,44,1,1,2,3,3939.17,20,9454.01,18-09-2024
640,5,81,274,35,1,1,2,3,1800.9,20,4322.16,05-01-2024
641,261,93,166,23,2,1,2,1,3418.24,20,2734.59,17-09-2024
642,54,46,293,27,3,1,3,2,2320.89,20,3713.42,23-02-2024
643,47,14,243,26,3,1,6,5,3190.8,20,12763.2,16-02-2024
644,215,50,138,8,2,1,8,3,1652.11,20,3965.06,02-08-2024
645,177,20,79,43,2,1,4,3,2463.82,20,5913.17,25-06-2024
646,9,50,170,16,1,1,7,5,1652.11,30,5782.38,09-01-2024
647,99,112,123,41,1,1,4,1,1558.32,20,1246.66,08-04-2024
648,20,33,176,3,1,1,2,2,4080.58,20,6528.93,20-01-2024
649,241,119,300,32,2,1,3,1,1071.78,20,857.42,28-08-2024
650,61,59,82,5,3,1,2,4,2890.15,20,9248.48,01-03-2024
651,178,43,87,20,1,1,4,3,1866.51,20,4479.62,26-06-2024
652,338,79,225,14,2,1,6,4,3920.16,20,12544.51,03-12-2024
653,62,12,16,32,3,1,7,3,2853.14,30,5991.59,02-03-2024
654,145,40,163,26,2,1,6,4,1171.25,20,3748,24-05-2024
655,216,118,98,6,1,1,8,5,3528.14,20,14112.56,03-08-2024
656,3,20,156,36,2,1,5,3,2463.82,20,5913.17,03-01-2024
657,160,94,2,40,2,1,3,3,1398.07,20,3355.37,08-06-2024
658,227,38,169,5,2,1,6,4,2960.25,20,9472.8,14-08-2024
659,269,3,92,13,2,1,3,2,4480.05,20,7168.08,25-09-2024
660,120,28,181,32,3,1,2,4,3666.79,20,11733.73,29-04-2024
661,89,56,231,16,1,1,5,3,3955.21,20,9492.5,29-03-2024
662,329,90,148,1,3,1,4,3,3931.28,20,9435.07,24-11-2024
663,68,94,280,13,2,1,6,2,1398.07,20,2236.91,08-03-2024
664,357,13,189,11,2,1,6,1,2731.73,20,2185.38,22-12-2024
665,98,77,128,8,1,1,1,2,1458.15,10,2624.67,07-04-2024
666,267,66,7,25,1,1,7,1,3160.42,30,2212.29,23-09-2024
667,105,37,47,40,3,1,4,3,2889.95,20,6935.88,14-04-2024
668,323,49,53,32,3,1,6,5,1153.5,20,4614,18-11-2024
669,123,102,187,24,1,1,6,5,1803.1,20,7212.4,02-05-2024
670,29,66,38,28,3,1,4,4,3160.42,20,10113.34,29-01-2024
671,137,36,226,14,2,1,5,2,2090.7,20,3345.12,16-05-2024
672,195,54,53,45,2,1,3,2,1963.05,20,3140.88,13-07-2024
673,226,26,224,3,1,1,4,5,2697.1,20,10788.4,13-08-2024
674,332,75,154,36,3,1,3,1,3319.29,20,2655.43,27-11-2024
675,170,72,48,27,2,1,5,2,999.42,20,1599.07,18-06-2024
676,9,108,147,20,1,1,5,1,4194.77,20,3355.82,09-01-2024
677,40,40,64,15,3,1,8,1,1171.25,20,937,09-02-2024
678,25,43,182,27,2,1,2,1,1866.51,20,1493.21,25-01-2024
679,261,22,125,45,3,1,1,1,3222.37,10,2900.13,17-09-2024
680,226,20,179,41,3,1,5,4,2463.82,20,7884.22,13-08-2024
681,124,8,39,28,3,1,8,4,2219.29,20,7101.73,03-05-2024
682,38,29,260,25,1,1,8,5,1056.97,20,4227.88,07-02-2024
683,328,40,3,42,2,1,8,4,1171.25,20,3748,23-11-2024
684,251,90,64,44,1,1,5,2,3931.28,20,6290.05,07-09-2024
685,176,30,29,33,2,1,3,4,4480.38,20,14337.22,24-06-2024
686,90,81,11,14,2,1,5,2,1800.9,20,2881.44,30-03-2024
687,37,84,97,8,1,1,4,2,2833.5,20,4533.6,06-02-2024
688,316,116,203,14,1,1,2,1,3265.6,20,2612.48,11-11-2024
689,176,55,21,1,2,1,2,5,2061.18,20,8244.72,24-06-2024
690,284,16,39,16,2,1,4,1,3023.54,20,2418.83,10-10-2024
691,81,46,223,18,2,1,6,1,2320.89,20,1856.71,21-03-2024
692,114,62,102,7,3,1,5,4,1822.34,20,5831.49,23-04-2024
693,40,107,46,15,2,1,7,4,1109.5,30,3106.6,09-02-2024
694,301,7,66,24,1,1,1,2,1543.76,10,2778.77,27-10-2024
695,224,80,91,13,1,1,8,4,3997.46,20,12791.87,11-08-2024
696,318,45,164,9,1,1,5,4,2241.67,20,7173.34,13-11-2024
697,349,59,111,15,2,1,2,3,2890.15,20,6936.36,14-12-2024
698,115,111,123,35,2,1,1,2,1237.94,10,2228.29,24-04-2024
699,186,56,193,24,3,1,7,2,3955.21,30,5537.29,04-07-2024
700,323,48,99,33,3,1,6,3,4248.06,20,10195.34,18-11-2024
701,56,27,291,16,1,1,3,2,2959.22,20,4734.75,25-02-2024
702,40,53,159,8,3,1,3,5,1814.99,20,7259.96,09-02-2024
703,354,87,103,29,3,1,7,5,1877.55,30,6571.42,19-12-2024
704,40,88,281,23,1,1,5,3,4374.91,20,10499.78,09-02-2024
705,347,73,43,45,2,1,5,4,2983.91,20,9548.51,12-12-2024
706,237,35,84,31,3,1,1,5,4331.06,10,19489.77,24-08-2024
707,289,51,191,40,2,1,1,3,3316.12,10,8953.52,15-10-2024
708,262,84,51,14,1,1,6,5,2833.5,20,11334,18-09-2024
709,216,37,210,30,1,1,5,1,2889.95,20,2311.96,03-08-2024
710,147,106,126,39,3,1,2,3,3378.6,20,8108.64,26-05-2024
711,336,81,69,27,1,1,3,2,1800.9,20,2881.44,01-12-2024
712,168,111,265,16,1,1,6,5,1237.94,20,4951.76,16-06-2024
713,92,95,258,6,1,1,8,2,1377.88,20,2204.61,01-04-2024
714,353,119,188,33,3,1,1,3,1071.78,10,2893.81,18-12-2024
715,59,57,230,44,3,1,8,5,1391.84,20,5567.36,28-02-2024
716,59,8,189,18,3,1,2,2,2219.29,20,3550.86,28-02-2024
717,304,79,10,16,1,1,5,4,3920.16,20,12544.51,30-10-2024
718,169,95,114,12,2,1,4,4,1377.88,20,4409.22,17-06-2024
719,269,117,76,20,1,1,1,1,2468.42,10,2221.58,25-09-2024
720,363,94,164,45,3,1,6,3,1398.07,20,3355.37,28-12-2024
721,45,110,85,40,2,1,4,2,1763.23,20,2821.17,14-02-2024
722,345,20,49,29,2,1,2,1,2463.82,20,1971.06,10-12-2024
723,181,103,177,30,3,1,8,3,1563.6,20,3752.64,29-06-2024
724,170,53,218,26,2,1,7,4,1814.99,30,5081.97,18-06-2024
725,356,119,189,22,2,1,3,2,1071.78,20,1714.85,21-12-2024
726,191,12,230,33,3,1,7,5,2853.14,30,9985.99,09-07-2024
727,155,49,255,39,2,1,7,4,1153.5,30,3229.8,03-06-2024
728,188,17,236,29,2,1,7,5,4424.01,30,15484.04,06-07-2024
729,7,64,26,22,3,1,2,5,1193.74,20,4774.96,07-01-2024
730,133,42,72,45,2,1,3,2,1587.28,20,2539.65,12-05-2024
731,235,94,261,13,2,1,2,2,1398.07,20,2236.91,22-08-2024
732,45,29,254,9,2,1,7,5,1056.97,30,3699.4,14-02-2024
733,314,19,271,24,2,1,1,1,4161.96,10,3745.76,09-11-2024
734,249,110,123,15,3,1,7,5,1763.23,30,6171.3,05-09-2024
735,31,11,144,36,1,1,1,5,2009.02,10,9040.59,31-01-2024
736,23,98,257,13,1,1,6,2,1047.84,20,1676.54,23-01-2024
737,160,50,144,27,2,1,7,3,1652.11,30,3469.43,08-06-2024
738,363,71,259,44,3,1,4,4,4091.82,20,13093.82,28-12-2024
739,158,108,47,37,3,1,2,2,4194.77,20,6711.63,06-06-2024
740,39,58,13,7,2,1,7,1,3452.08,30,2416.46,08-02-2024
741,82,34,208,8,1,1,2,4,3591.79,20,11493.73,22-03-2024
742,356,20,235,37,2,1,8,2,2463.82,20,3942.11,21-12-2024
743,258,50,149,41,3,1,7,2,1652.11,30,2312.95,14-09-2024
744,206,102,155,14,3,1,4,3,1803.1,20,4327.44,24-07-2024
745,77,88,166,12,1,1,7,1,4374.91,30,3062.44,17-03-2024
746,12,10,90,36,3,1,5,1,3495.38,20,2796.3,12-01-2024
747,295,32,186,40,3,1,6,2,1906.42,20,3050.27,21-10-2024
748,224,52,174,17,3,1,8,3,2191.13,20,5258.71,11-08-2024
749,13,15,217,40,1,1,2,2,1801.66,20,2882.66,13-01-2024
750,46,101,264,29,3,1,8,5,3578.55,20,14314.2,15-02-2024
751,155,84,97,27,2,1,6,5,2833.5,20,11334,03-06-2024
752,113,3,117,1,1,1,2,3,4480.05,20,10752.12,22-04-2024
